feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,rotation_only,10,2,full,0,noiseless,0.41811792776518086,0.6584165958698474,0.0011910855007354572
cx_ry,rotation_only,10,2,full,0,noisy,inf,0.9999933072565593,3.677052123863689e-35
cx_ry,rotation_only,10,2,full,1,noiseless,0.6581816717388654,0.6434218935898818,0.014855033445492286
cx_ry,rotation_only,10,2,full,1,noisy,inf,0.9999933071857259,1.2083246019359197e-35
cx_ry,rotation_only,10,2,full,2,noiseless,0.3942799225242607,0.6596664601922311,0.012136551680277597
cx_ry,rotation_only,10,2,full,2,noisy,inf,0.9999933071774473,4.5696951056766153e-35
cx_ry,rotation_only,10,2,full,3,noiseless,0.3609267165416107,0.6477989448160412,0.3693009072063031
cx_ry,rotation_only,10,2,full,3,noisy,inf,0.9999933070748803,2.3496316587217922e-35
cx_ry,rotation_only,10,2,full,4,noiseless,0.2628240859886816,0.6587413314809301,0.0038187930500669293
cx_ry,rotation_only,10,2,full,4,noisy,inf,0.99999330714925,3.905692305622796e-35
cx_ry,rotation_only,10,2,full,5,noiseless,1.1747016641314598,0.6452470251931356,0.49169615409824813
cx_ry,rotation_only,10,2,full,5,noisy,inf,0.9999933071983622,6.133050348076886e-35
cx_ry,rotation_only,10,2,full,6,noiseless,0.6162765348028175,0.6537379743784417,0.02190946478906778
cx_ry,rotation_only,10,2,full,6,noisy,inf,0.9999933071254301,3.6251736398474e-35
cx_ry,rotation_only,10,2,full,7,noiseless,0.5266947209588282,0.6483109082664785,0.13171065404027765
cx_ry,rotation_only,10,2,full,7,noisy,inf,0.9999933071572904,2.603381705919297e-35
cx_ry,rotation_only,10,2,full,8,noiseless,0.6642419194753618,0.6558895947518499,0.07038052428849256
cx_ry,rotation_only,10,2,full,8,noisy,inf,0.9999933070629069,4.312632776619461e-35
cx_ry,rotation_only,10,2,full,9,noiseless,0.20184570600741855,0.6537994538125568,0.35520352093681545
cx_ry,rotation_only,10,2,full,9,noisy,inf,0.9999933071682516,4.519880267298435e-35
