feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
local_z,real_amplitudes,4,8,full,0,noiseless,0.5990193470024479,2.2377655284344655e-14,0.043280955800265225
local_z,real_amplitudes,4,8,full,0,noisy,1.0731339030902645,0.010625182878687323,0.001996843359798187
local_z,real_amplitudes,4,8,full,1,noiseless,0.5528336679523429,2.2721824421978453e-14,0.02330239862575924
local_z,real_amplitudes,4,8,full,1,noisy,0.6606595173502173,0.01074194688746819,0.0011651020386257266
local_z,real_amplitudes,4,8,full,2,noiseless,0.6915659224924395,2.2627455464885316e-14,0.03780884365778653
local_z,real_amplitudes,4,8,full,2,noisy,0.8616652385394965,0.01059340942505338,0.0009149895251051977
local_z,real_amplitudes,4,8,full,3,noiseless,0.7769574360769852,2.26929586233382e-14,0.007809146458261948
local_z,real_amplitudes,4,8,full,3,noisy,1.4244986127398709,0.010714192963080738,0.00032857126542524254
local_z,real_amplitudes,4,8,full,4,noiseless,0.7173372697425329,2.2455370896068415e-14,0.03499016082820116
local_z,real_amplitudes,4,8,full,4,noisy,1.007429117096004,0.01058631506997163,0.0016865286442369744
local_z,real_amplitudes,4,8,full,5,noiseless,0.7003131129991691,2.2609691896491314e-14,0.02553178951645766
local_z,real_amplitudes,4,8,full,5,noisy,1.0688881093360456,0.010630726172405331,0.0016672167378756614
local_z,real_amplitudes,4,8,full,6,noiseless,0.5788331587890156,2.2551960299210804e-14,0.022666347616246724
local_z,real_amplitudes,4,8,full,6,noisy,0.9286770476466997,0.010647126178983913,0.001411626407583005
local_z,real_amplitudes,4,8,full,7,noiseless,0.6197178249976465,2.2462032234216166e-14,0.058319296075112714
local_z,real_amplitudes,4,8,full,7,noisy,0.8274967088601084,0.010640063728318005,0.0027870196325851305
local_z,real_amplitudes,4,8,full,8,noiseless,0.610394608398321,2.2715163083830702e-14,0.03214812336225949
local_z,real_amplitudes,4,8,full,8,noisy,0.8752515618069375,0.010712546416935042,0.0011898222387157855
local_z,real_amplitudes,4,8,full,9,noiseless,0.553033785616107,2.2506441155201173e-14,0.012220841203025645
local_z,real_amplitudes,4,8,full,9,noisy,0.9713488386092073,0.010642915646376917,0.0005937141143251932
