feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,8,2,circular,0,noiseless,0.13426919786222494,0.6235151374750402,0.03488804811257038
zz,rotation_only,8,2,circular,0,noisy,170.7172747148719,0.9101097953591155,3.8452583125002546e-34
zz,rotation_only,8,2,circular,1,noiseless,0.04076757584399693,0.6400511482636143,0.10637176521599795
zz,rotation_only,8,2,circular,1,noisy,160.90929014183203,0.9108115609016938,3.98039230716369e-33
zz,rotation_only,8,2,circular,2,noiseless,0.06734764217828232,0.6131293761340727,0.01452105540117677
zz,rotation_only,8,2,circular,2,noisy,158.47770363018435,0.9164471546082875,5.581050739537152e-34
zz,rotation_only,8,2,circular,3,noiseless,0.05624719218191802,0.6166975827963063,0.21563014081368645
zz,rotation_only,8,2,circular,3,noisy,169.17297751264428,0.9022621268610312,6.638586896708283e-33
zz,rotation_only,8,2,circular,4,noiseless,0.10543550204391965,0.6151363903909455,0.06990562963450678
zz,rotation_only,8,2,circular,4,noisy,155.56916367725404,0.8919198383881037,2.3718897226209027e-33
zz,rotation_only,8,2,circular,5,noiseless,0.06362483254063377,0.6139549070276373,0.029946152386283446
zz,rotation_only,8,2,circular,5,noisy,162.76781742154853,0.9277450343597278,8.898291618022178e-34
zz,rotation_only,8,2,circular,6,noiseless,0.05986836061306286,0.6296687273922074,0.389927823668122
zz,rotation_only,8,2,circular,6,noisy,170.36449403471752,0.9341783609012541,1.1277765943659745e-33
zz,rotation_only,8,2,circular,7,noiseless,0.053192987890864414,0.6235150620878105,0.003752012206808928
zz,rotation_only,8,2,circular,7,noisy,161.01372924457988,0.927765213268113,5.127631744350906e-34
zz,rotation_only,8,2,circular,8,noiseless,0.06905383933102227,0.6247110286705868,0.35917942950917564
zz,rotation_only,8,2,circular,8,noisy,159.99744233861324,0.9246114697589313,1.500221603727213e-32
zz,rotation_only,8,2,circular,9,noiseless,0.08031718132462992,0.6082053453738394,0.1262021925345643
zz,rotation_only,8,2,circular,9,noisy,157.07081506848692,0.9035725450543535,3.5371910223399523e-34
