feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,4,2,circular,0,noiseless,0.05446935523893569,0.6122507341095941,0.11961245752571088
zz,rotation_only,4,2,circular,0,noisy,3.82134319381271,0.7865362293955839,0.06985486957912923
zz,rotation_only,4,2,circular,1,noiseless,0.06005562645361977,0.5970902380650972,0.2539569767073003
zz,rotation_only,4,2,circular,1,noisy,3.379143202162917,0.7460675823117691,0.14225110127470603
zz,rotation_only,4,2,circular,2,noiseless,0.04782083530014618,0.6082268513761151,0.03499455209438447
zz,rotation_only,4,2,circular,2,noisy,3.5930090796231835,0.7460348840538185,0.01856402906665185
zz,rotation_only,4,2,circular,3,noiseless,0.015379296775791342,0.5889132541888276,0.19623606943483005
zz,rotation_only,4,2,circular,3,noisy,3.41805497499533,0.7582651888373121,0.1333487047679392
zz,rotation_only,4,2,circular,4,noiseless,0.03308773742999748,0.5753853976426021,0.375474631457187
zz,rotation_only,4,2,circular,4,noisy,3.6211644631700715,0.6886408844399015,0.23023665424078074
zz,rotation_only,4,2,circular,5,noiseless,0.04497090099022471,0.6181162006323035,0.13889590084709993
zz,rotation_only,4,2,circular,5,noisy,3.3960325036051033,0.7568368220324228,0.07723807018662061
zz,rotation_only,4,2,circular,6,noiseless,0.028003240936420863,0.636424092492355,0.25300131831515876
zz,rotation_only,4,2,circular,6,noisy,3.5767942107867317,0.8016957189358548,0.16657424233828091
zz,rotation_only,4,2,circular,7,noiseless,0.07100070249253576,0.6252959619673957,0.2864233479109697
zz,rotation_only,4,2,circular,7,noisy,3.257983540828068,0.7428615515511373,0.2143992081190939
zz,rotation_only,4,2,circular,8,noiseless,0.024154053654451686,0.6200824702065227,0.3966837884634685
zz,rotation_only,4,2,circular,8,noisy,3.4602004912814204,0.7916780740487748,0.22837981216035783
zz,rotation_only,4,2,circular,9,noiseless,0.06135934280509923,0.5904087725692766,0.12453912116498525
zz,rotation_only,4,2,circular,9,noisy,3.528921067792808,0.7439948144802175,0.07375758496920813
