feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,real_amplitudes,8,1,full,0,noiseless,0.006808699247043874,0.9650179778320678,0.0026205563498855277
zz,real_amplitudes,8,1,full,0,noisy,313.24165148024053,0.9897058044240097,2.788271764243372e-33
zz,real_amplitudes,8,1,full,1,noiseless,0.011256841101143705,0.9648538793189558,0.0027248981194427334
zz,real_amplitudes,8,1,full,1,noisy,306.72932509733755,0.9901915989593816,2.5038729744705874e-33
zz,real_amplitudes,8,1,full,2,noiseless,0.011256841101143705,0.9640332289725524,0.002030523611823942
zz,real_amplitudes,8,1,full,2,noisy,310.52358266787604,0.9858998866038732,1.9531554384361474e-33
zz,real_amplitudes,8,1,full,3,noiseless,0.008778325056301894,0.962448652782945,0.002771278446152362
zz,real_amplitudes,8,1,full,3,noisy,309.64932000529063,0.9878885867400449,2.9360795732880207e-33
zz,real_amplitudes,8,1,full,4,noiseless,0.019848915501085966,0.9545258001664587,0.0022947969875797276
zz,real_amplitudes,8,1,full,4,noisy,303.6174849046716,0.9820845586279295,2.095046697070044e-33
zz,real_amplitudes,8,1,full,5,noiseless,4.4068110169011255e-05,0.9605182983725749,0.002564809760406771
zz,real_amplitudes,8,1,full,5,noisy,310.3725407958651,0.9861632718758956,3.566786313000123e-33
zz,real_amplitudes,8,1,full,6,noiseless,0.043818630329210795,0.9639155079285061,0.003974049742346712
zz,real_amplitudes,8,1,full,6,noisy,323.14303695908023,0.9987951686908906,2.052315126428952e-33
zz,real_amplitudes,8,1,full,7,noiseless,0.0028232334164751093,0.9640846058148003,0.0023650863252286897
zz,real_amplitudes,8,1,full,7,noisy,316.27027569248315,0.993756205114131,2.7027904419818958e-33
zz,real_amplitudes,8,1,full,8,noiseless,0.00452952328559105,0.9579790709031962,0.0022499647119850045
zz,real_amplitudes,8,1,full,8,noisy,309.85524436903205,0.9888785655948046,3.0430154959987717e-33
zz,real_amplitudes,8,1,full,9,noiseless,0.024676140861341195,0.9519485539801082,0.0032693460464175267
zz,real_amplitudes,8,1,full,9,noisy,300.8102046224113,0.9887705486819058,2.2809791837844283e-33
