feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,8,8,full,0,noiseless,0.0014558860827622103,0.971530568921056,0.0015686054621099337
zz,rotation_only,8,8,full,0,noisy,inf,0.9999735621561263,2.8640036930917082e-34
zz,rotation_only,8,8,full,1,noiseless,0.0002764670882521778,0.9705292917761845,0.00012065754751053858
zz,rotation_only,8,8,full,1,noisy,inf,0.9999669469030281,1.7255233083881135e-34
zz,rotation_only,8,8,full,2,noiseless,0.0004952894268517916,0.9700843404605456,0.013822801092206422
zz,rotation_only,8,8,full,2,noisy,inf,0.9999686236872422,2.6799620282237663e-34
zz,rotation_only,8,8,full,3,noiseless,0.0004952894268517916,0.9674862705942091,0.00023039895648403326
zz,rotation_only,8,8,full,3,noisy,inf,0.9999738301030825,3.101518334757589e-34
zz,rotation_only,8,8,full,4,noiseless,4.4068110169011255e-05,0.962154362833367,0.017915313303227657
zz,rotation_only,8,8,full,4,noisy,inf,0.9999629350776018,1.8631867579177454e-34
zz,rotation_only,8,8,full,5,noiseless,0.0002764670882521778,0.9686918262079822,0.0041133706941681066
zz,rotation_only,8,8,full,5,noisy,inf,0.9999624893032387,2.960174804246982e-34
zz,rotation_only,8,8,full,6,noiseless,0.0028232334164751093,0.9712428876731218,0.0007989987422947387
zz,rotation_only,8,8,full,6,noisy,inf,0.999975813888868,1.2727103458449594e-34
zz,rotation_only,8,8,full,7,noiseless,0.00800021505672319,0.9690182446804938,0.0011082074666280799
zz,rotation_only,8,8,full,7,noisy,inf,0.9999699390050164,1.8300534904825676e-34
zz,rotation_only,8,8,full,8,noiseless,0.001559378420820618,0.9651258379827671,0.0021670155314334567
zz,rotation_only,8,8,full,8,noisy,inf,0.9999724722890921,2.1016877699544494e-34
zz,rotation_only,8,8,full,9,noiseless,4.4068110169011255e-05,0.9618075232882642,0.003761022429315509
zz,rotation_only,8,8,full,9,noisy,inf,0.9999661512784405,1.7692579675419067e-34
