feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,real_amplitudes,8,4,linear,0,noiseless,0.18594129926693675,0.8441513568208666,0.03171375763928176
cx_ry,real_amplitudes,8,4,linear,0,noisy,134.8224342344289,0.9031876686885406,0.015329092764333113
cx_ry,real_amplitudes,8,4,linear,1,noiseless,0.16886307717196228,0.8258187148118129,0.02366896542634481
cx_ry,real_amplitudes,8,4,linear,1,noisy,124.37932922453948,0.8700221777624513,0.016397390106852424
cx_ry,real_amplitudes,8,4,linear,2,noiseless,0.13554230704117104,0.8419123175065928,0.02640524942088234
cx_ry,real_amplitudes,8,4,linear,2,noisy,158.81255013696952,0.9145361442496278,0.024812574701539927
cx_ry,real_amplitudes,8,4,linear,3,noiseless,0.09208095090971483,0.8342622367372877,0.04562559386810432
cx_ry,real_amplitudes,8,4,linear,3,noisy,148.9714586986713,0.9155934132833651,0.034755359496406214
cx_ry,real_amplitudes,8,4,linear,4,noiseless,0.18739128122318394,0.8399529604637544,0.027179968273776826
cx_ry,real_amplitudes,8,4,linear,4,noisy,134.11002291172042,0.8832671311166912,0.010256124854821138
cx_ry,real_amplitudes,8,4,linear,5,noiseless,0.10839766069878981,0.8305946819137688,0.06690049216920098
cx_ry,real_amplitudes,8,4,linear,5,noisy,148.63220769126997,0.879360072723922,0.0340160475073576
cx_ry,real_amplitudes,8,4,linear,6,noiseless,0.17774688398340024,0.8394868843361131,0.024236409129195932
cx_ry,real_amplitudes,8,4,linear,6,noisy,145.16118540810783,0.9107408970525083,0.012428976932367114
cx_ry,real_amplitudes,8,4,linear,7,noiseless,0.10391281661331071,0.8237717545697248,0.02994108489275255
cx_ry,real_amplitudes,8,4,linear,7,noisy,129.32592704016815,0.8856367309332219,0.0293336934409507
cx_ry,real_amplitudes,8,4,linear,8,noiseless,0.17285933765118533,0.8231029614923261,0.01575218383873043
cx_ry,real_amplitudes,8,4,linear,8,noisy,150.03242406062813,0.8965061623904206,0.007102826075769954
cx_ry,real_amplitudes,8,4,linear,9,noiseless,0.11022985747977496,0.8293324556689796,0.040739101317575216
cx_ry,real_amplitudes,8,4,linear,9,noisy,131.42056171826067,0.8710075277361252,0.08119740332727228
