feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,4,8,linear,0,noiseless,0.12194015017254817,0.542490803089258,0.008476887993373976
zz,rotation_only,4,8,linear,0,noisy,6.127559360304048,0.801929791244213,0.0030466087829652713
zz,rotation_only,4,8,linear,1,noiseless,0.08530189893965846,0.5608620696841294,0.030955161596870215
zz,rotation_only,4,8,linear,1,noisy,6.117236526000894,0.8080945124512937,0.013887408097607091
zz,rotation_only,4,8,linear,2,noiseless,0.06966104344747122,0.5432307817909483,0.13179406499637877
zz,rotation_only,4,8,linear,2,noisy,5.9803990950508465,0.7877317605287087,0.04490133507623205
zz,rotation_only,4,8,linear,3,noiseless,0.11412319270374537,0.5334653679684923,0.12678967404465216
zz,rotation_only,4,8,linear,3,noisy,6.192548162796806,0.7760109460550133,0.06677420992431274
zz,rotation_only,4,8,linear,4,noiseless,0.11852908684780862,0.5321500710302773,0.23909172413464552
zz,rotation_only,4,8,linear,4,noisy,6.221177750563773,0.7242195592397468,0.1616145522956057
zz,rotation_only,4,8,linear,5,noiseless,0.130788696158005,0.537410989281797,0.06323859200195697
zz,rotation_only,4,8,linear,5,noisy,5.5945571381575325,0.7393418896074534,0.030712499449370736
zz,rotation_only,4,8,linear,6,noiseless,0.13523182982711413,0.5698315773896787,0.2709389439148968
zz,rotation_only,4,8,linear,6,noisy,6.168908432721537,0.8123931389935388,0.17951423496406121
zz,rotation_only,4,8,linear,7,noiseless,0.1658762756200251,0.5612662792618793,0.44914533396262796
zz,rotation_only,4,8,linear,7,noisy,5.875774614813435,0.7927736867669961,0.27238052306908433
zz,rotation_only,4,8,linear,8,noiseless,0.13231774669224208,0.5706394277106603,0.22622377827579132
zz,rotation_only,4,8,linear,8,noisy,6.157627510526979,0.8078855341021127,0.18533646951308874
zz,rotation_only,4,8,linear,9,noiseless,0.17859823859573412,0.5153114480822345,0.08010310913138166
zz,rotation_only,4,8,linear,9,noisy,5.95514079054197,0.7308308914089239,0.030335230367541564
