feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,real_amplitudes,8,1,linear,0,noiseless,0.05748713530072471,0.6525315813764965,0.0625946172903389
zz,real_amplitudes,8,1,linear,0,noisy,13.552810088379557,0.7961218152069128,0.043637926955647326
zz,real_amplitudes,8,1,linear,1,noiseless,0.09778473454866174,0.6599760981514831,0.12174436159914961
zz,real_amplitudes,8,1,linear,1,noisy,13.471299595536038,0.7819317348288608,0.09939512683396338
zz,real_amplitudes,8,1,linear,2,noiseless,0.12133184590200352,0.663691587363384,0.06895408845745164
zz,real_amplitudes,8,1,linear,2,noisy,16.88611120842693,0.8419794625737269,0.08130680777002684
zz,real_amplitudes,8,1,linear,3,noiseless,0.13803243257178102,0.6591530638685239,0.12566509081759691
zz,real_amplitudes,8,1,linear,3,noisy,18.691074359128613,0.7839671961131521,0.09310534605766925
zz,real_amplitudes,8,1,linear,4,noiseless,0.08607798689282978,0.653188521932035,0.2013229553894601
zz,real_amplitudes,8,1,linear,4,noisy,14.474628654232674,0.7671901701275494,0.18429480425483416
zz,real_amplitudes,8,1,linear,5,noiseless,0.15790786101463886,0.6681750755772334,0.13267592611742998
zz,real_amplitudes,8,1,linear,5,noisy,15.413151366645906,0.8312691042184366,0.12746423158788397
zz,real_amplitudes,8,1,linear,6,noiseless,0.12021361962158056,0.6807395120006885,0.12763000113201278
zz,real_amplitudes,8,1,linear,6,noisy,18.626625220192032,0.853001344370375,0.11123572754524622
zz,real_amplitudes,8,1,linear,7,noiseless,0.04313139587816055,0.6596039899108632,0.002693738047100065
zz,real_amplitudes,8,1,linear,7,noisy,12.579521770788682,0.8333045058967691,0.0011351162476177952
zz,real_amplitudes,8,1,linear,8,noiseless,0.12898727876791802,0.6472814477583172,0.019892287783548755
zz,real_amplitudes,8,1,linear,8,noisy,16.953296410160437,0.829540325148534,0.017209285433252668
zz,real_amplitudes,8,1,linear,9,noiseless,0.06602037000458813,0.6522419166860197,0.09710920209216109
zz,real_amplitudes,8,1,linear,9,noisy,12.134663341875516,0.8014175558455874,0.10191416689731377
