feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,4,2,linear,0,noiseless,0.07217934807762402,0.4821903429538743,0.09611688427009092
zz,rotation_only,4,2,linear,0,noisy,1.003891548578422,0.6061389031753238,0.08075953346364785
zz,rotation_only,4,2,linear,1,noiseless,0.06260639596047413,0.4788393748886729,0.16442851064923794
zz,rotation_only,4,2,linear,1,noisy,0.9228298596130563,0.5736339210877025,0.14057000172572448
zz,rotation_only,4,2,linear,2,noiseless,0.07624558486671462,0.4622887829742474,0.03111174632824061
zz,rotation_only,4,2,linear,2,noisy,1.0012417295892766,0.5768522878455412,0.027290935610808007
zz,rotation_only,4,2,linear,3,noiseless,0.06953883364930251,0.4398990825648765,0.2060874586317022
zz,rotation_only,4,2,linear,3,noisy,1.0835167031479849,0.5328839099446856,0.18468430245614895
zz,rotation_only,4,2,linear,4,noiseless,0.10122522755001734,0.4304960776077236,0.3191295758554419
zz,rotation_only,4,2,linear,4,noisy,1.1646513677263444,0.4541004792807908,0.2565542368330869
zz,rotation_only,4,2,linear,5,noiseless,0.07639513561973157,0.47418539377069896,0.20482906326132652
zz,rotation_only,4,2,linear,5,noisy,1.0511546820657585,0.53433518222232,0.15438711487350157
zz,rotation_only,4,2,linear,6,noiseless,0.08211094250829871,0.4782629304580799,0.425290102831343
zz,rotation_only,4,2,linear,6,noisy,0.7256958356512745,0.5957898647496755,0.3583925691181121
zz,rotation_only,4,2,linear,7,noiseless,0.06283894970491169,0.4704246535112532,0.48283211658873887
zz,rotation_only,4,2,linear,7,noisy,1.0377930443677326,0.5641507190705447,0.4459869459415476
zz,rotation_only,4,2,linear,8,noiseless,0.11074618076740646,0.486967931843527,0.47558862787810036
zz,rotation_only,4,2,linear,8,noisy,1.135594994207636,0.5985901203962742,0.360959053240778
zz,rotation_only,4,2,linear,9,noiseless,0.10603435770860672,0.4318590608238555,0.10058424292001784
zz,rotation_only,4,2,linear,9,noisy,1.2330441539163703,0.4926510523482977,0.08436253179106219
