feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,real_amplitudes,4,4,circular,0,noiseless,0.04849147377118696,0.6355122809507258,0.022317030785154277
zz,real_amplitudes,4,4,circular,0,noisy,9.888130025334174,0.8955240764690787,0.0017410505301525556
zz,real_amplitudes,4,4,circular,1,noiseless,0.034990986310616486,0.6310094235487217,0.01727725210662515
zz,real_amplitudes,4,4,circular,1,noisy,9.980731569573768,0.8796487769556964,0.0011652536505707797
zz,real_amplitudes,4,4,circular,2,noiseless,0.07370480706631258,0.6457863433039468,0.025314519175173224
zz,real_amplitudes,4,4,circular,2,noisy,10.624502293069556,0.8858182447490505,0.001329667165202761
zz,real_amplitudes,4,4,circular,3,noiseless,0.04640682449332856,0.6025652901323215,0.029469742978737005
zz,real_amplitudes,4,4,circular,3,noisy,10.405601037836387,0.8617777913014731,0.0016632636601656414
zz,real_amplitudes,4,4,circular,4,noiseless,0.061296342985787525,0.6239005533862357,0.023874012082965388
zz,real_amplitudes,4,4,circular,4,noisy,10.25912855213084,0.8348583537490342,0.0010118210044902534
zz,real_amplitudes,4,4,circular,5,noiseless,0.10458480023280838,0.638670365663439,0.025341838614298826
zz,real_amplitudes,4,4,circular,5,noisy,10.466021509161061,0.8694775907128597,0.0018155557342851114
zz,real_amplitudes,4,4,circular,6,noiseless,0.0699070927948417,0.6624014106530646,0.034397401404187074
zz,real_amplitudes,4,4,circular,6,noisy,10.5062116711117,0.9054333171266808,0.0023001354130409474
zz,real_amplitudes,4,4,circular,7,noiseless,0.07093665592397626,0.6451362513454109,0.01884263044959225
zz,real_amplitudes,4,4,circular,7,noisy,10.431635979999964,0.8812650868359445,0.0017910887341004147
zz,real_amplitudes,4,4,circular,8,noiseless,0.04362644831860541,0.6373707819057625,0.004845861782195385
zz,real_amplitudes,4,4,circular,8,noisy,10.390654349221457,0.9114799233625502,0.0002998819365873312
zz,real_amplitudes,4,4,circular,9,noiseless,0.0930579102763747,0.6274904457762531,0.026248431200316027
zz,real_amplitudes,4,4,circular,9,noisy,10.568691835006028,0.8809482897425727,0.0014708952517842747
