feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
local_z,real_amplitudes,8,1,circular,0,noiseless,0.5010272408042784,5.3468340865947535e-15,0.10999010849096408
local_z,real_amplitudes,8,1,circular,0,noisy,0.459942217823255,0.002580893776681248,2.436645276070405e-17
local_z,real_amplitudes,8,1,circular,1,noiseless,0.44173584952775635,5.330180741225376e-15,0.005691088744828334
local_z,real_amplitudes,8,1,circular,1,noisy,0.6758350959409409,0.002580893776680589,2.397710691762525e-12
local_z,real_amplitudes,8,1,circular,2,noiseless,0.748654933552132,5.293543381412746e-15,0.09790435929993212
local_z,real_amplitudes,8,1,circular,2,noisy,1.0355994448883798,0.002580893776681048,6.324740193016061e-14
local_z,real_amplitudes,8,1,circular,3,noiseless,0.4726890455289945,5.383471446407384e-15,0.07879160040572383
local_z,real_amplitudes,8,1,circular,3,noisy,0.09736198216669958,0.0025808937766812774,2.4042375020345272e-09
local_z,real_amplitudes,8,1,circular,4,noiseless,0.5694889994376439,5.377920331284258e-15,0.06724787037011654
local_z,real_amplitudes,8,1,circular,4,noisy,0.005618886494343418,0.0025808937766810774,2.5532684630169022e-11
local_z,real_amplitudes,8,1,circular,5,noiseless,0.4075552333878437,5.3279602951761265e-15,0.08846345923012283
local_z,real_amplitudes,8,1,circular,5,noisy,0.37163287781657206,0.0025808937766809074,2.710163045258199e-10
local_z,real_amplitudes,8,1,circular,6,noiseless,0.30658943331754807,5.35238520171788e-15,0.06835236815252294
local_z,real_amplitudes,8,1,circular,6,noisy,0.005618886494343418,0.0025808937766810553,6.352669744153832e-12
local_z,real_amplitudes,8,1,circular,7,noiseless,0.31545181519498827,5.303535388634373e-15,0.000546254134630048
local_z,real_amplitudes,8,1,circular,7,noisy,0.459942217823255,0.002580893776681137,5.771593715290194e-14
local_z,real_amplitudes,8,1,circular,8,noiseless,0.3189509518663098,5.333511410299252e-15,0.005435350311736493
local_z,real_amplitudes,8,1,circular,8,noisy,0.37354685807626353,0.0025808937766809,4.507186633033828e-12
local_z,real_amplitudes,8,1,circular,9,noiseless,0.4579082712686806,5.306866057708248e-15,0.003692349517737792
local_z,real_amplitudes,8,1,circular,9,noisy,1.6080417648364929,0.002580893776681048,2.4484418233368872e-15
