feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,8,2,full,0,noiseless,0.0014558860827622103,0.9586538464200989,0.0007337863914116572
zz,rotation_only,8,2,full,0,noisy,inf,0.999971948488766,2.6243804757814196e-34
zz,rotation_only,8,2,full,1,noiseless,0.013939773455326133,0.9571805271698982,0.002949964828505416
zz,rotation_only,8,2,full,1,noisy,inf,0.9999665764324686,7.118668402515684e-35
zz,rotation_only,8,2,full,2,noiseless,0.011256841101143705,0.9573813596658411,0.0005895672961480013
zz,rotation_only,8,2,full,2,noisy,inf,0.9999680970905244,1.3385714657747639e-34
zz,rotation_only,8,2,full,3,noiseless,0.006526564076685977,0.9547962466454561,0.00039032913833463934
zz,rotation_only,8,2,full,3,noisy,inf,0.9999702021479361,1.4556486133489292e-34
zz,rotation_only,8,2,full,4,noiseless,0.011256841101143705,0.9465581057020042,0.011275185162535579
zz,rotation_only,8,2,full,4,noisy,inf,0.9999631784067388,1.7389793228324593e-34
zz,rotation_only,8,2,full,5,noiseless,0.019848915501085966,0.9536486952445377,0.0004817410344229556
zz,rotation_only,8,2,full,5,noisy,inf,0.9999635972828488,9.503615829850682e-35
zz,rotation_only,8,2,full,6,noiseless,0.017821495460286642,0.9564438751950598,0.004511153996735685
zz,rotation_only,8,2,full,6,noisy,inf,0.9999751154501892,1.2318031424363433e-34
zz,rotation_only,8,2,full,7,noiseless,0.011256841101143705,0.9549474828606748,0.00033562185419881376
zz,rotation_only,8,2,full,7,noisy,inf,0.9999700161925771,1.2692183439601164e-34
zz,rotation_only,8,2,full,8,noiseless,0.016808865243574004,0.9501028262367199,0.001274503904527345
zz,rotation_only,8,2,full,8,noisy,inf,0.9999717571893619,1.8905062915147226e-34
zz,rotation_only,8,2,full,9,noiseless,0.008778325056301894,0.9448888023609936,0.00017320977761044198
zz,rotation_only,8,2,full,9,noisy,inf,0.9999652462117313,4.973229255265563e-35
