feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
local_z,real_amplitudes,10,2,circular,0,noiseless,4.865243775448556,1.3372636331610011e-14,0.022400739809856792
local_z,real_amplitudes,10,2,circular,0,noisy,8.021651282959438,0.00493622615201977,1.7777537344834017e-12
local_z,real_amplitudes,10,2,circular,1,noiseless,6.610776084022358,1.3371526108585385e-14,0.028153909633617028
local_z,real_amplitudes,10,2,circular,1,noisy,3.362464430000068,0.00494898819642875,1.018852213140543e-12
local_z,real_amplitudes,10,2,circular,2,noiseless,4.623127775669444,1.3268275367295246e-14,0.02182714542421392
local_z,real_amplitudes,10,2,circular,2,noisy,9.625486155036562,0.004917526027365245,2.170382555521991e-12
local_z,real_amplitudes,10,2,circular,3,noiseless,5.613830651109647,1.3399281684201014e-14,0.024555911480708605
local_z,real_amplitudes,10,2,circular,3,noisy,2.746120299386076,0.005048756760556006,8.812370631052346e-13
local_z,real_amplitudes,10,2,circular,4,noiseless,5.882999567061029,1.3389289676979387e-14,0.02687189500902612
local_z,real_amplitudes,10,2,circular,4,noisy,8.381275027948442,0.004920895643020665,2.287513514890781e-12
local_z,real_amplitudes,10,2,circular,5,noiseless,6.698949599165978,1.3247181129827367e-14,0.030774637071719325
local_z,real_amplitudes,10,2,circular,5,noisy,2.8298332137525963,0.0049383391620431965,6.726668151571448e-12
local_z,real_amplitudes,10,2,circular,6,noiseless,6.10403458722215,1.336375454741301e-14,0.03083493294699706
local_z,real_amplitudes,10,2,circular,6,noisy,3.11294377621068,0.005073979736114061,3.972893827792308e-11
local_z,real_amplitudes,10,2,circular,7,noiseless,6.62309919162165,1.3373746554634635e-14,0.031060997203697517
local_z,real_amplitudes,10,2,circular,7,noisy,10.450003465952276,0.004979567568693829,1.9191725793088226e-12
local_z,real_amplitudes,10,2,circular,8,noiseless,6.481607135770372,1.3425927036792019e-14,0.03763840877298286
local_z,real_amplitudes,10,2,circular,8,noisy,7.797353734638166,0.00498719728601434,6.7439799020443034e-12
local_z,real_amplitudes,10,2,circular,9,noiseless,4.372361426476198,1.3244960683778117e-14,0.022834517898329607
local_z,real_amplitudes,10,2,circular,9,noisy,1.7644933300259371,0.004961687373605317,1.0412305567474632e-12
