feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,rotation_only,4,2,full,0,noiseless,0.541488808915953,0.5301056016036738,0.00055685709467309
cx_ry,rotation_only,4,2,full,0,noisy,4.689598646315811,0.7471848907793228,0.00032711298647534814
cx_ry,rotation_only,4,2,full,1,noiseless,0.568780866169232,0.517939214029874,0.10908284499267078
cx_ry,rotation_only,4,2,full,1,noisy,3.7803878656120613,0.7293919495995943,0.051567506242930494
cx_ry,rotation_only,4,2,full,2,noiseless,0.7384784427529001,0.543072902567458,0.02289124342912066
cx_ry,rotation_only,4,2,full,2,noisy,3.988531605457976,0.7527826433023443,0.011104697647098899
cx_ry,rotation_only,4,2,full,3,noiseless,0.5849758567329593,0.5126062485766534,0.365204157977254
cx_ry,rotation_only,4,2,full,3,noisy,3.73845302374968,0.7013639506064229,0.2024927281951862
cx_ry,rotation_only,4,2,full,4,noiseless,0.6586612106132044,0.5410510070281608,0.12512660495027142
cx_ry,rotation_only,4,2,full,4,noisy,3.763799456057052,0.7202830471058924,0.06985150804796746
cx_ry,rotation_only,4,2,full,5,noiseless,0.5407581396439818,0.5318717274908862,0.48757368232530107
cx_ry,rotation_only,4,2,full,5,noisy,4.382072966677008,0.7049207376236789,0.24721308372841622
cx_ry,rotation_only,4,2,full,6,noiseless,0.5524717476204835,0.5425863855080428,0.054138344562032516
cx_ry,rotation_only,4,2,full,6,noisy,4.463942335682318,0.7350460991239002,0.033257934240657226
cx_ry,rotation_only,4,2,full,7,noiseless,0.5181040304185326,0.5364922713732784,0.1259284171746458
cx_ry,rotation_only,4,2,full,7,noisy,4.00838554187549,0.7490632347889188,0.08447717343767697
cx_ry,rotation_only,4,2,full,8,noiseless,0.6004525880429346,0.5272486828672088,0.07020377198665356
cx_ry,rotation_only,4,2,full,8,noisy,4.01622369553992,0.7304656280723855,0.04935207358891117
cx_ry,rotation_only,4,2,full,9,noiseless,0.5432491553257454,0.5491937560062269,0.36365162108341875
cx_ry,rotation_only,4,2,full,9,noisy,4.2300990458448275,0.7575302491187217,0.24165939603959083
