feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,real_amplitudes,10,2,linear,0,noiseless,8.740648201398857e-10,0.5657213439520118,0.03135226013834235
zz,real_amplitudes,10,2,linear,0,noisy,inf,0.8223489879852702,0.02382889244719124
zz,real_amplitudes,10,2,linear,1,noiseless,0.08846926296649268,0.5642762103797552,0.08765656416632366
zz,real_amplitudes,10,2,linear,1,noisy,136.80123697793675,0.827406898290878,0.05308714807942034
zz,real_amplitudes,10,2,linear,2,noiseless,0.027288519626075924,0.555994486363018,0.032273242080122486
zz,real_amplitudes,10,2,linear,2,noisy,145.17215354779492,0.8503792224854666,0.02003295318927187
zz,real_amplitudes,10,2,linear,3,noiseless,0.027288519626075924,0.5693972768801631,0.10892298466247469
zz,real_amplitudes,10,2,linear,3,noisy,142.04295433414072,0.82430731976089,0.11588800555289483
zz,real_amplitudes,10,2,linear,4,noiseless,0.18529250874940126,0.5519054737433149,0.14606943937195369
zz,real_amplitudes,10,2,linear,4,noisy,156.7349640459919,0.8305951601005163,0.09402135702535015
zz,real_amplitudes,10,2,linear,5,noiseless,0.027288519626075924,0.564427321243795,0.07390545325358934
zz,real_amplitudes,10,2,linear,5,noisy,150.62331443234336,0.8063184287377473,0.05220360398736389
zz,real_amplitudes,10,2,linear,6,noiseless,0.027288519626075924,0.5662848487018698,0.16020790797667978
zz,real_amplitudes,10,2,linear,6,noisy,152.63100558672176,0.8387783962569817,0.14573239281199918
zz,real_amplitudes,10,2,linear,7,noiseless,0.027288519626075924,0.5639885714961808,0.11796790383586142
zz,real_amplitudes,10,2,linear,7,noisy,142.626389197317,0.8235622055163939,0.11134742064579949
zz,real_amplitudes,10,2,linear,8,noiseless,0.12723505158613285,0.5609233604207934,0.21888183509377065
zz,real_amplitudes,10,2,linear,8,noisy,155.57040287995406,0.8444666555000679,0.1736751624750294
zz,real_amplitudes,10,2,linear,9,noiseless,0.027288519626075924,0.5454338774197984,0.05388772946714376
zz,real_amplitudes,10,2,linear,9,noisy,129.76788797096364,0.8005283253137883,0.04492733673185266
