feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
local_z,real_amplitudes,8,8,circular,0,noiseless,2.3485350668046774,4.500289030318072e-14,0.0023919510871177898
local_z,real_amplitudes,8,8,circular,0,noisy,2.8157712058378115,0.016213030884876814,2.8168279014490804e-16
local_z,real_amplitudes,8,8,circular,1,noiseless,2.6184733102229223,4.492739513750621e-14,0.0010359691398922233
local_z,real_amplitudes,8,8,circular,1,noisy,1.4971334311349953,0.016179151786140385,5.312180713074522e-16
local_z,real_amplitudes,8,8,circular,2,noiseless,2.4240027381534803,4.5021764094599346e-14,0.001346361512250312
local_z,real_amplitudes,8,8,circular,2,noisy,0.8261745975009083,0.016054580271570185,6.811919851319667e-16
local_z,real_amplitudes,8,8,circular,3,noiseless,2.189037376841871,4.5087267253052234e-14,0.0004648766281325964
local_z,real_amplitudes,8,8,circular,3,noisy,2.552465707744863,0.016297570466214273,1.3564559251025625e-16
local_z,real_amplitudes,8,8,circular,4,noiseless,2.18543327009652,4.5043968555091854e-14,0.0017458242346793384
local_z,real_amplitudes,8,8,circular,4,noisy,1.9810747835805425,0.016177697596612316,1.3761322797007369e-15
local_z,real_amplitudes,8,8,circular,5,noiseless,3.0749034613171413,4.507283435373211e-14,0.0019762545138232997
local_z,real_amplitudes,8,8,circular,5,noisy,3.8425304850986,0.01601877627169739,3.13016646095206e-16
local_z,real_amplitudes,8,8,circular,6,noiseless,2.859256554669621,4.500066985713147e-14,0.0009766567949197442
local_z,real_amplitudes,8,8,circular,6,noisy,1.7774699196280919,0.01630770528823672,1.1340267463649873e-16
local_z,real_amplitudes,8,8,circular,7,noiseless,2.3921321100466986,4.50328663248456e-14,0.0030551123924445365
local_z,real_amplitudes,8,8,circular,7,noisy,2.3320954624303782,0.01632863622036817,5.055342081234343e-16
local_z,real_amplitudes,8,8,circular,8,noiseless,2.625464355119873,4.5042858332067224e-14,0.0012204231357979122
local_z,real_amplitudes,8,8,circular,8,noisy,1.4095727192911212,0.016212603900521216,3.685514079856484e-15
local_z,real_amplitudes,8,8,circular,9,noiseless,2.157401057002512,4.5056181008362726e-14,0.000772874413663073
local_z,real_amplitudes,8,8,circular,9,noisy,2.063643549559941,0.016211619607558198,8.734668737557244e-17
