feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,real_amplitudes,10,4,circular,0,noiseless,0.05735363511904183,0.6999414994394293,0.0005677551323391717
zz,real_amplitudes,10,4,circular,0,noisy,inf,0.9711351401724948,3.4013595154508346e-35
zz,real_amplitudes,10,4,circular,1,noiseless,8.740648201398857e-10,0.695676792332397,0.0007654181475905695
zz,real_amplitudes,10,4,circular,1,noisy,inf,0.9762918655869613,2.4747720444901814e-34
zz,real_amplitudes,10,4,circular,2,noiseless,0.05735363511904183,0.6874089077397935,0.0006775442533724904
zz,real_amplitudes,10,4,circular,2,noisy,inf,0.9746708112935857,3.473090792947679e-35
zz,real_amplitudes,10,4,circular,3,noiseless,8.740648201398857e-10,0.6905423319744375,0.0006847580282724208
zz,real_amplitudes,10,4,circular,3,noisy,inf,0.9660606144598919,2.0501979827368306e-35
zz,real_amplitudes,10,4,circular,4,noiseless,0.1698199252155419,0.6800733743507087,0.0012411471517277664
zz,real_amplitudes,10,4,circular,4,noisy,inf,0.9646575645969779,5.651788593697066e-35
zz,real_amplitudes,10,4,circular,5,noiseless,0.15835470358116818,0.6745801641660921,0.004735151777374534
zz,real_amplitudes,10,4,circular,5,noisy,inf,0.9652302072823233,4.4137056992176626e-35
zz,real_amplitudes,10,4,circular,6,noiseless,0.05735363511904183,0.6927386956716773,0.0014003615683331238
zz,real_amplitudes,10,4,circular,6,noisy,inf,0.9782647637691659,5.025276226805473e-35
zz,real_amplitudes,10,4,circular,7,noiseless,0.027288519626075924,0.6844306487134176,0.00022108902036519707
zz,real_amplitudes,10,4,circular,7,noisy,inf,0.9731709117371857,2.329464093976185e-35
zz,real_amplitudes,10,4,circular,8,noiseless,0.027288519626075924,0.688016763657022,0.0009364108375607049
zz,real_amplitudes,10,4,circular,8,noisy,inf,0.9680157708687394,4.995203162996935e-35
zz,real_amplitudes,10,4,circular,9,noiseless,0.05735363511904183,0.6732515829649885,0.002400759346178333
zz,real_amplitudes,10,4,circular,9,noisy,inf,0.9607622841087662,3.875975808434009e-35
