feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,10,2,full,0,noiseless,8.740648201398857e-10,0.972059457517507,0.00039591831446243926
zz,rotation_only,10,2,full,0,noisy,inf,0.9999872495939698,6.37883446189032e-35
zz,rotation_only,10,2,full,1,noiseless,8.740648201398857e-10,0.9694731703617369,3.261621928110439e-05
zz,rotation_only,10,2,full,1,noisy,inf,0.9999879499436278,6.656192353966838e-35
zz,rotation_only,10,2,full,2,noiseless,8.740648201398857e-10,0.9709266804259161,0.0011731277623208845
zz,rotation_only,10,2,full,2,noisy,inf,0.9999859421226062,4.206577064078604e-35
zz,rotation_only,10,2,full,3,noiseless,8.740648201398857e-10,0.9699500264639874,0.0003449707129114598
zz,rotation_only,10,2,full,3,noisy,inf,0.9999859631726279,4.6248244846253464e-35
zz,rotation_only,10,2,full,4,noiseless,8.740648201398857e-10,0.9629441201969614,0.003014493168883057
zz,rotation_only,10,2,full,4,noisy,inf,0.9999828517205371,2.7939998698486385e-35
zz,rotation_only,10,2,full,5,noiseless,8.740648201398857e-10,0.967692149533612,0.0005470926285033722
zz,rotation_only,10,2,full,5,noisy,inf,0.9999847963546835,5.092142263794748e-35
zz,rotation_only,10,2,full,6,noiseless,8.740648201398857e-10,0.9689015904996464,0.002013259202948701
zz,rotation_only,10,2,full,6,noisy,inf,0.999989776429426,5.532123268783358e-35
zz,rotation_only,10,2,full,7,noiseless,8.740648201398857e-10,0.9663427420622078,0.0006363759021780322
zz,rotation_only,10,2,full,7,noisy,inf,0.9999893046392471,4.6858130498605103e-35
zz,rotation_only,10,2,full,8,noiseless,8.740648201398857e-10,0.9637042674083767,0.00012131329044296198
zz,rotation_only,10,2,full,8,noisy,inf,0.9999874033663537,5.482631038299235e-35
zz,rotation_only,10,2,full,9,noiseless,8.740648201398857e-10,0.9620394862074536,0.0023023660916572084
zz,rotation_only,10,2,full,9,noisy,inf,0.9999867787144119,4.225929619407643e-35
