feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,rotation_only,10,8,circular,0,noiseless,8.740648201398857e-10,0.9926822943823598,0.0057405714302990974
cx_ry,rotation_only,10,8,circular,0,noisy,inf,0.9999883625842553,1.980643933178794e-06
cx_ry,rotation_only,10,8,circular,1,noiseless,8.740648201398857e-10,0.9929224944512272,0.0025983473757968645
cx_ry,rotation_only,10,8,circular,1,noisy,inf,0.999974219269477,2.2181493293406873e-06
cx_ry,rotation_only,10,8,circular,2,noiseless,8.740648201398857e-10,0.9930032375045615,0.0005341852194747032
cx_ry,rotation_only,10,8,circular,2,noisy,inf,0.9999477434404136,2.0489583773987893e-06
cx_ry,rotation_only,10,8,circular,3,noiseless,8.740648201398857e-10,0.993754312217763,0.0004996962930448033
cx_ry,rotation_only,10,8,circular,3,noisy,inf,0.9999742019976221,2.0547557879940906e-06
cx_ry,rotation_only,10,8,circular,4,noiseless,8.740648201398857e-10,0.993027719093113,0.009300878941998623
cx_ry,rotation_only,10,8,circular,4,noisy,inf,0.9999846264242707,1.942965467417092e-06
cx_ry,rotation_only,10,8,circular,5,noiseless,8.740648201398857e-10,0.9929447495558031,0.0011488677779650082
cx_ry,rotation_only,10,8,circular,5,noisy,inf,0.9999804378779149,2.1028884638287133e-06
cx_ry,rotation_only,10,8,circular,6,noiseless,8.740648201398857e-10,0.9931318284492623,0.00019825118074839798
cx_ry,rotation_only,10,8,circular,6,noisy,inf,0.999991091245038,1.9605155699906768e-06
cx_ry,rotation_only,10,8,circular,7,noiseless,8.740648201398857e-10,0.993518287624687,0.0016478398156827944
cx_ry,rotation_only,10,8,circular,7,noisy,inf,0.9999832541087841,1.998036329107878e-06
cx_ry,rotation_only,10,8,circular,8,noiseless,8.740648201398857e-10,0.9934975093213939,0.0035947090500786207
cx_ry,rotation_only,10,8,circular,8,noisy,inf,0.9999798181862073,2.121135622933367e-06
cx_ry,rotation_only,10,8,circular,9,noiseless,8.740648201398857e-10,0.9925930901565597,0.00010463979463488083
cx_ry,rotation_only,10,8,circular,9,noisy,inf,0.9999730140984012,1.6301464485910543e-06
