feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,real_amplitudes,8,8,linear,0,noiseless,0.08308214920236025,0.9362160587740433,0.004050682424013679
cx_ry,real_amplitudes,8,8,linear,0,noisy,inf,0.9758033346711056,1.8522419033895683e-05
cx_ry,real_amplitudes,8,8,linear,1,noiseless,0.05163481004232949,0.9235704801048257,0.003832089256743389
cx_ry,real_amplitudes,8,8,linear,1,noisy,inf,0.9567845563663487,2.9699713180783548e-05
cx_ry,real_amplitudes,8,8,linear,2,noiseless,0.04727336457717905,0.9319343281516892,0.004746043977782447
cx_ry,real_amplitudes,8,8,linear,2,noisy,inf,0.968130397135395,3.7442436872223996e-05
cx_ry,real_amplitudes,8,8,linear,3,noiseless,0.04008060605724348,0.9289101110094953,0.004989412334028499
cx_ry,real_amplitudes,8,8,linear,3,noisy,inf,0.9771106331051255,0.0015259253592596637
cx_ry,real_amplitudes,8,8,linear,4,noiseless,0.053192987890864414,0.9302363987847946,0.0043631645258351845
cx_ry,real_amplitudes,8,8,linear,4,noisy,inf,0.9576040699837944,0.00014240096244469075
cx_ry,real_amplitudes,8,8,linear,5,noiseless,0.04767198094604372,0.9277453263199535,0.005935336481997195
cx_ry,real_amplitudes,8,8,linear,5,noisy,inf,0.9554251664904351,0.00203207827511894
cx_ry,real_amplitudes,8,8,linear,6,noiseless,0.06244372845355022,0.9329150765445117,0.003847124677736323
cx_ry,real_amplitudes,8,8,linear,6,noisy,inf,0.9719157412656112,4.1839843173922566e-05
cx_ry,real_amplitudes,8,8,linear,7,noiseless,0.037554756238906806,0.9227814152155956,0.004446681328150673
cx_ry,real_amplitudes,8,8,linear,7,noisy,inf,0.9561694373945436,0.00017848420388598415
cx_ry,real_amplitudes,8,8,linear,8,noiseless,0.04008060605724348,0.9192598084371965,0.004934327393018876
cx_ry,real_amplitudes,8,8,linear,8,noisy,inf,0.9619696961094376,7.919309572080959e-05
cx_ry,real_amplitudes,8,8,linear,9,noiseless,0.05570185621538193,0.9272811446270574,0.005807970638211395
cx_ry,real_amplitudes,8,8,linear,9,noisy,inf,0.9522146019764174,9.027080254838508e-05
