feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,4,8,full,0,noiseless,0.04776535806964419,0.7676402756119016,0.020932678574715508
zz,rotation_only,4,8,full,0,noisy,39.73934662885708,0.9936865111302406,4.034288252951152e-34
zz,rotation_only,4,8,full,1,noiseless,0.027292699762610687,0.736355569380662,0.03455997365828428
zz,rotation_only,4,8,full,1,noisy,39.33487804765364,0.9928037387583228,3.7389789948117753e-34
zz,rotation_only,4,8,full,2,noiseless,0.05689890022730377,0.7707694779628187,0.0377102538107867
zz,rotation_only,4,8,full,2,noisy,39.82556854286078,0.9916948190380599,3.7389789948117753e-34
zz,rotation_only,4,8,full,3,noiseless,0.07541549022629548,0.7436141306627273,0.03949987725389468
zz,rotation_only,4,8,full,3,noisy,39.82398627817395,0.9924821719249112,4.089391248582231e-34
zz,rotation_only,4,8,full,4,noiseless,0.05368843086440247,0.7434000931555272,0.13500891561476563
zz,rotation_only,4,8,full,4,noisy,39.24890868745962,0.982840548572133,3.5356863895709007e-34
zz,rotation_only,4,8,full,5,noiseless,0.06906285703270713,0.7567701547687006,0.14640653343407986
zz,rotation_only,4,8,full,5,noisy,39.01958693456091,0.990574183192366,3.952971210854801e-34
zz,rotation_only,4,8,full,6,noiseless,0.0452902390271751,0.7568056667879222,0.005472951932223524
zz,rotation_only,4,8,full,6,noisy,40.1781008136007,0.9930347726785039,3.3302538621695955e-34
zz,rotation_only,4,8,full,7,noiseless,0.057019363273189946,0.7607119011011122,0.10813630017654922
zz,rotation_only,4,8,full,7,noisy,40.173331689570716,0.992594519810629,4.055687474555454e-34
zz,rotation_only,4,8,full,8,noiseless,0.05665145474562116,0.7499097066540767,0.004904051323210522
zz,rotation_only,4,8,full,8,noisy,39.52896981107135,0.9931108923079187,4.356881518636013e-34
zz,rotation_only,4,8,full,9,noiseless,0.06316244416729204,0.744866680787978,0.09318566303018966
zz,rotation_only,4,8,full,9,noisy,39.45102401815665,0.9905329921352235,2.134037374489079e-34
