feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,real_amplitudes,8,1,linear,0,noiseless,0.5581860084055774,0.6056391837778036,0.16834670930055004
cx_ry,real_amplitudes,8,1,linear,0,noisy,11.922162629400828,0.7654609038192643,0.11173000247438476
cx_ry,real_amplitudes,8,1,linear,1,noiseless,0.27984694775785035,0.597844933716307,0.22652190120720195
cx_ry,real_amplitudes,8,1,linear,1,noisy,12.064637830414437,0.7022212942183466,0.22185684043547146
cx_ry,real_amplitudes,8,1,linear,2,noiseless,0.5014105611519974,0.5985413911115884,0.25847068067962004
cx_ry,real_amplitudes,8,1,linear,2,noisy,8.138165957156644,0.7677699701493345,0.23833315121058882
cx_ry,real_amplitudes,8,1,linear,3,noiseless,0.2336694346564843,0.5898377002982808,0.36722056137928505
cx_ry,real_amplitudes,8,1,linear,3,noisy,11.497049802219063,0.7547252158646657,0.3528198822917626
cx_ry,real_amplitudes,8,1,linear,4,noiseless,0.2474026336432145,0.599844970317084,0.27190494649809976
cx_ry,real_amplitudes,8,1,linear,4,noisy,4.836283436144352,0.7357406243891196,0.27226402502854846
cx_ry,real_amplitudes,8,1,linear,5,noiseless,0.4167438449354417,0.6048728491545351,0.36996149952754764
cx_ry,real_amplitudes,8,1,linear,5,noisy,17.642197686588425,0.7222817905493193,0.3672156237768228
cx_ry,real_amplitudes,8,1,linear,6,noiseless,0.2901933381049755,0.6032358980724769,0.2414928774045891
cx_ry,real_amplitudes,8,1,linear,6,noisy,9.022460939531769,0.7659406737753116,0.20022623526225047
cx_ry,real_amplitudes,8,1,linear,7,noiseless,0.3022777467603151,0.5845345770487318,0.2780656988666307
cx_ry,real_amplitudes,8,1,linear,7,noisy,10.191854965938859,0.7223834826503218,0.22923521435813962
cx_ry,real_amplitudes,8,1,linear,8,noiseless,0.6628620782770265,0.5872148936356603,0.25687123700120745
cx_ry,real_amplitudes,8,1,linear,8,noisy,14.815271730668165,0.7452185679971147,0.2505888881581227
cx_ry,real_amplitudes,8,1,linear,9,noiseless,0.20242378487030893,0.5769251897189491,0.28585521083988596
cx_ry,real_amplitudes,8,1,linear,9,noisy,10.346312652426713,0.704176842530575,0.256465795951768
