feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,10,8,circular,0,noiseless,0.027288519626075924,0.7689032502897049,0.022812175956590436
zz,rotation_only,10,8,circular,0,noisy,inf,0.9935359242665848,4.7629411525324616e-35
zz,rotation_only,10,8,circular,1,noiseless,0.05735363511904183,0.7612330308989722,0.16075514060249332
zz,rotation_only,10,8,circular,1,noisy,inf,0.9946907201277344,9.114444915123948e-35
zz,rotation_only,10,8,circular,2,noiseless,8.740648201398857e-10,0.7577546409069555,0.003076589610447096
zz,rotation_only,10,8,circular,2,noisy,inf,0.9957111293570435,9.762063936136974e-35
zz,rotation_only,10,8,circular,3,noiseless,8.740648201398857e-10,0.7653878640476377,0.006756355033914776
zz,rotation_only,10,8,circular,3,noisy,inf,0.9950336247730828,4.4131108990761466e-34
zz,rotation_only,10,8,circular,4,noiseless,0.17072605401238322,0.7428030619776136,0.02262140946147118
zz,rotation_only,10,8,circular,4,noisy,inf,0.9917774537667756,1.629660960415655e-34
zz,rotation_only,10,8,circular,5,noiseless,8.740648201398857e-10,0.756352210649561,0.08773356808901521
zz,rotation_only,10,8,circular,5,noisy,inf,0.9947155248526175,5.309833368728361e-35
zz,rotation_only,10,8,circular,6,noiseless,8.740648201398857e-10,0.767162300854299,0.004698885629865737
zz,rotation_only,10,8,circular,6,noisy,inf,0.9966189569132932,4.155321592068251e-35
zz,rotation_only,10,8,circular,7,noiseless,0.05735363511904183,0.7460701274402561,0.258010719239944
zz,rotation_only,10,8,circular,7,noisy,inf,0.9947411397465676,8.532986634489702e-35
zz,rotation_only,10,8,circular,8,noiseless,0.027288519626075924,0.7603877006093941,0.14405591084284505
zz,rotation_only,10,8,circular,8,noisy,inf,0.9961480905956263,1.9936977292151227e-33
zz,rotation_only,10,8,circular,9,noiseless,0.14065692245246147,0.7426781199736125,0.016234879484106856
zz,rotation_only,10,8,circular,9,noisy,inf,0.9944987891819703,1.0072790194518834e-34
