feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,rotation_only,8,4,full,0,noiseless,0.08409659933090158,0.8061801040804955,0.013337929674283648
cx_ry,rotation_only,8,4,full,0,noisy,inf,0.9999898125073025,2.7437083032059594e-34
cx_ry,rotation_only,8,4,full,1,noiseless,0.15527112432843895,0.7984200795958895,0.0006973541653604076
cx_ry,rotation_only,8,4,full,1,noisy,inf,0.9999896107979377,1.8237591100653643e-34
cx_ry,rotation_only,8,4,full,2,noiseless,0.10968622587828178,0.8060225461953582,0.017456403885292678
cx_ry,rotation_only,8,4,full,2,noisy,inf,0.9999896435490929,2.634697659088103e-34
cx_ry,rotation_only,8,4,full,3,noiseless,0.1780138422516433,0.8012501279971016,0.2719047825160608
cx_ry,rotation_only,8,4,full,3,noisy,inf,0.9999898681849796,1.8076574496687678e-34
cx_ry,rotation_only,8,4,full,4,noiseless,0.09202832400565131,0.8036452264552253,0.004000122563238537
cx_ry,rotation_only,8,4,full,4,noisy,inf,0.999989954115764,3.7179475723287966e-34
cx_ry,rotation_only,8,4,full,5,noiseless,0.1500802076128488,0.7958373330331711,0.5003210121528532
cx_ry,rotation_only,8,4,full,5,noisy,inf,0.9999897454288185,1.9261159337156323e-34
cx_ry,rotation_only,8,4,full,6,noiseless,0.13805191237689213,0.8094825278695211,0.022435043762042594
cx_ry,rotation_only,8,4,full,6,noisy,inf,0.9999895857021363,1.3785884281283569e-34
cx_ry,rotation_only,8,4,full,7,noiseless,0.08087362470290418,0.7842037071523583,0.01410088537212702
cx_ry,rotation_only,8,4,full,7,noisy,inf,0.9999895682572603,2.610328877532657e-34
cx_ry,rotation_only,8,4,full,8,noiseless,0.1085911075300674,0.7923185571809719,0.05588612895970871
cx_ry,rotation_only,8,4,full,8,noisy,inf,0.9999898094671361,1.553274202847621e-34
cx_ry,rotation_only,8,4,full,9,noiseless,0.21860694247938472,0.7926957949467734,0.2176154716816054
cx_ry,rotation_only,8,4,full,9,noisy,inf,0.9999898766501794,2.7270215078436194e-34
