feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,real_amplitudes,10,8,full,0,noiseless,8.740648201398857e-10,0.9418069645539862,0.0009627855640023098
cx_ry,real_amplitudes,10,8,full,0,noisy,inf,0.9999934629886654,9.870350475734722e-35
cx_ry,real_amplitudes,10,8,full,1,noiseless,8.740648201398857e-10,0.9386691103957802,0.0009328467794086445
cx_ry,real_amplitudes,10,8,full,1,noisy,inf,0.9999934635283747,1.2379111416936996e-34
cx_ry,real_amplitudes,10,8,full,2,noiseless,0.027288519626075924,0.9441189348605229,0.0008792124145825178
cx_ry,real_amplitudes,10,8,full,2,noisy,inf,0.9999934634373938,1.0824120469895243e-34
cx_ry,real_amplitudes,10,8,full,3,noiseless,8.740648201398857e-10,0.9383778973834971,0.0019672198238009082
cx_ry,real_amplitudes,10,8,full,3,noisy,inf,0.9999934641719125,1.5564699801560562e-34
cx_ry,real_amplitudes,10,8,full,4,noiseless,0.027288519626075924,0.9425928989893706,0.001012748760897141
cx_ry,real_amplitudes,10,8,full,4,noisy,inf,0.9999934625186502,1.054537157617025e-34
cx_ry,real_amplitudes,10,8,full,5,noiseless,8.740648201398857e-10,0.9395770546890134,0.0032753731366773047
cx_ry,real_amplitudes,10,8,full,5,noisy,inf,0.9999934641670829,1.0161547854634924e-34
cx_ry,real_amplitudes,10,8,full,6,noiseless,8.740648201398857e-10,0.9435491226196411,0.000800060998167024
cx_ry,real_amplitudes,10,8,full,6,noisy,inf,0.9999934634530921,1.3750725245250474e-34
cx_ry,real_amplitudes,10,8,full,7,noiseless,8.740648201398857e-10,0.9464886960341069,0.0009910483212803548
cx_ry,real_amplitudes,10,8,full,7,noisy,inf,0.9999934630955015,9.837195004517364e-35
cx_ry,real_amplitudes,10,8,full,8,noiseless,8.740648201398857e-10,0.9448846223218372,0.0011392575923529055
cx_ry,real_amplitudes,10,8,full,8,noisy,inf,0.9999934630057097,8.736614908672979e-35
cx_ry,real_amplitudes,10,8,full,9,noiseless,0.027288519626075924,0.9415020765078808,0.001209141825765188
cx_ry,real_amplitudes,10,8,full,9,noisy,inf,0.9999934638386115,1.131777585304723e-34
