feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,10,4,linear,0,noiseless,0.08846926296649268,0.6318953886244522,0.007337204422235883
zz,rotation_only,10,4,linear,0,noisy,inf,0.8752500455989143,0.005727303416515154
zz,rotation_only,10,4,linear,1,noiseless,0.027288519626075924,0.626797375145551,0.10507362618737397
zz,rotation_only,10,4,linear,1,noisy,inf,0.869088322902821,0.06823561990591967
zz,rotation_only,10,4,linear,2,noiseless,0.15835470358116818,0.6088748677311672,0.014590686112675834
zz,rotation_only,10,4,linear,2,noisy,inf,0.898918734823032,0.009710385765529085
zz,rotation_only,10,4,linear,3,noiseless,0.12026851110870959,0.6229654735027252,0.12713506987564277
zz,rotation_only,10,4,linear,3,noisy,inf,0.8778616025645406,0.09414065646770868
zz,rotation_only,10,4,linear,4,noiseless,0.17072605401238322,0.6133106173744405,0.37476797940899714
zz,rotation_only,10,4,linear,4,noisy,inf,0.8844010724428607,0.36366936966792773
zz,rotation_only,10,4,linear,5,noiseless,0.25169189306068035,0.609206261925127,0.08703578543484887
zz,rotation_only,10,4,linear,5,noisy,inf,0.8643923309715136,0.05230135569768797
zz,rotation_only,10,4,linear,6,noiseless,0.08846926296649268,0.6231384458494285,0.4080756605596845
zz,rotation_only,10,4,linear,6,noisy,inf,0.8978818502000292,0.33888019890137994
zz,rotation_only,10,4,linear,7,noiseless,0.027288519626075924,0.6138087370103739,0.0045997716944835435
zz,rotation_only,10,4,linear,7,noisy,inf,0.8847188120831908,0.0038873876357116044
zz,rotation_only,10,4,linear,8,noiseless,0.027288519626075924,0.6196222675826266,0.09121897537356201
zz,rotation_only,10,4,linear,8,noisy,inf,0.8907419146445051,0.08368153113523609
zz,rotation_only,10,4,linear,9,noiseless,0.08846926296649268,0.6104987978694199,0.02489682125131467
zz,rotation_only,10,4,linear,9,noisy,inf,0.8628770235332855,0.021313289287552932
