feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,rotation_only,10,8,full,0,noiseless,8.740648201398857e-10,0.9837929438055525,0.000371030490511057
zz,rotation_only,10,8,full,0,noisy,inf,0.9999843140310923,3.2029265029191025e-05
zz,rotation_only,10,8,full,1,noiseless,8.740648201398857e-10,0.9833472047634413,0.00013837632454398016
zz,rotation_only,10,8,full,1,noisy,inf,0.9999850884607572,3.1081124219973225e-05
zz,rotation_only,10,8,full,2,noiseless,8.740648201398857e-10,0.9833939442607995,0.00023101385849742855
zz,rotation_only,10,8,full,2,noisy,inf,0.9999849183598167,2.2600302182268913e-05
zz,rotation_only,10,8,full,3,noiseless,8.740648201398857e-10,0.9809290359118961,0.0013489142856517597
zz,rotation_only,10,8,full,3,noisy,inf,0.9999837520369791,2.2797506766370203e-05
zz,rotation_only,10,8,full,4,noiseless,8.740648201398857e-10,0.9783813191747579,0.0016257353029666061
zz,rotation_only,10,8,full,4,noisy,inf,0.9999848023100875,2.879360425442548e-05
zz,rotation_only,10,8,full,5,noiseless,8.740648201398857e-10,0.9821006744021993,0.004870717117339501
zz,rotation_only,10,8,full,5,noisy,inf,0.9999836382426035,2.907122743751815e-05
zz,rotation_only,10,8,full,6,noiseless,8.740648201398857e-10,0.9826369614799398,0.00020266871860872394
zz,rotation_only,10,8,full,6,noisy,inf,0.9999847231340007,2.509647474587602e-05
zz,rotation_only,10,8,full,7,noiseless,8.740648201398857e-10,0.9796575048217526,0.00026178214904471186
zz,rotation_only,10,8,full,7,noisy,inf,0.9999839635512018,2.9320506409313196e-05
zz,rotation_only,10,8,full,8,noiseless,8.740648201398857e-10,0.9790384566526439,0.0009635456144439769
zz,rotation_only,10,8,full,8,noisy,inf,0.9999846871713446,2.666404299999493e-05
zz,rotation_only,10,8,full,9,noiseless,8.740648201398857e-10,0.9771153269358956,0.0016275613810106226
zz,rotation_only,10,8,full,9,noisy,inf,0.9999830583762868,2.3858324872235495e-05
