feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,rotation_only,4,1,full,0,noiseless,0.5771422388841538,0.43789701427236666,0.024832688141839344
cx_ry,rotation_only,4,1,full,0,noisy,1.3916777596079908,0.5643262000388224,2.7160053245587164e-07
cx_ry,rotation_only,4,1,full,1,noiseless,0.4514601284199194,0.47120371371849074,0.10608308151483384
cx_ry,rotation_only,4,1,full,1,noisy,0.6592658107510808,0.5578744455338075,3.7179781669234133e-07
cx_ry,rotation_only,4,1,full,2,noiseless,0.7082145200951898,0.46857505389477844,0.07555409479968576
cx_ry,rotation_only,4,1,full,2,noisy,1.0560613394333487,0.5512999733145162,2.3156057585931618e-07
cx_ry,rotation_only,4,1,full,3,noiseless,0.6000604349757858,0.43331581947287107,0.4528283174012168
cx_ry,rotation_only,4,1,full,3,noisy,0.5596630786693366,0.5141706811543169,8.40541589724094e-08
cx_ry,rotation_only,4,1,full,4,noiseless,0.7140055623360786,0.46930221935553734,0.05278600889259355
cx_ry,rotation_only,4,1,full,4,noisy,0.559351353175695,0.5557741647896487,4.0098358804492395e-07
cx_ry,rotation_only,4,1,full,5,noiseless,0.5366767843616412,0.449368488517336,0.47684842475784306
cx_ry,rotation_only,4,1,full,5,noisy,0.7084297065030213,0.5216422372487304,2.985932192551701e-07
cx_ry,rotation_only,4,1,full,6,noiseless,0.5576426777977291,0.47653163658543124,0.10575251956596375
cx_ry,rotation_only,4,1,full,6,noisy,0.5139270556667918,0.5381215511821118,1.7947913755547381e-07
cx_ry,rotation_only,4,1,full,7,noiseless,0.5731962636156664,0.46513761647781104,0.2529792055416179
cx_ry,rotation_only,4,1,full,7,noisy,0.9725926204103085,0.5006074647627335,2.0863869223810828e-07
cx_ry,rotation_only,4,1,full,8,noiseless,0.6378439254623864,0.4513544754923956,0.18661991987065873
cx_ry,rotation_only,4,1,full,8,noisy,0.41834774114191886,0.4947769687167722,3.6263756195876725e-07
cx_ry,rotation_only,4,1,full,9,noiseless,0.7940942173711001,0.4587270433195617,0.4154849416023236
cx_ry,rotation_only,4,1,full,9,noisy,1.5497365422506864,0.5427295861410747,1.52396074513471e-07
