feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,rotation_only,10,1,linear,0,noiseless,0.24628223869223198,0.6193218498444041,0.03501366727402669
cx_ry,rotation_only,10,1,linear,0,noisy,inf,0.8039324574392235,0.03839708581910607
cx_ry,rotation_only,10,1,linear,1,noiseless,0.943422382401399,0.6219883911912172,0.21305119473516634
cx_ry,rotation_only,10,1,linear,1,noisy,73.98380218812727,0.7894850582021733,0.1824103099363775
cx_ry,rotation_only,10,1,linear,2,noiseless,0.6935542793853388,0.6353560936499073,0.0737628462770639
cx_ry,rotation_only,10,1,linear,2,noisy,22.56032507527175,0.7854277041157592,0.05900011522754426
cx_ry,rotation_only,10,1,linear,3,noiseless,0.12723505158613285,0.6269464780391744,0.4462390752499157
cx_ry,rotation_only,10,1,linear,3,noisy,40.60000424210316,0.7771404296282642,0.4843130706576897
cx_ry,rotation_only,10,1,linear,4,noiseless,0.6316922903194195,0.6313858115873513,0.07088172209459355
cx_ry,rotation_only,10,1,linear,4,noisy,48.07942350596254,0.7832536267662589,0.059377503554205596
cx_ry,rotation_only,10,1,linear,5,noiseless,0.09716592002621112,0.639753519648412,0.44728352918711534
cx_ry,rotation_only,10,1,linear,5,noisy,inf,0.7906245218726969,0.39689730785893446
cx_ry,rotation_only,10,1,linear,6,noiseless,0.23101676517887967,0.6276243313756005,0.5050824952344907
cx_ry,rotation_only,10,1,linear,6,noisy,56.440167818318635,0.7987221214465314,0.3766683462298063
cx_ry,rotation_only,10,1,linear,7,noiseless,0.707909583695061,0.6357543811986791,0.287782215066872
cx_ry,rotation_only,10,1,linear,7,noisy,27.307091592461216,0.7973807258731759,0.28121602296543985
cx_ry,rotation_only,10,1,linear,8,noiseless,1.372899649405261,0.6412234380546832,0.3119351152990016
cx_ry,rotation_only,10,1,linear,8,noisy,inf,0.8016192670983084,0.2673203876714553
cx_ry,rotation_only,10,1,linear,9,noiseless,0.3132735562247702,0.6135200493254132,0.4790722730083513
cx_ry,rotation_only,10,1,linear,9,noisy,35.43467361764185,0.7592241665894398,0.5198716766789758
