feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
local_z,real_amplitudes,10,1,linear,0,noiseless,0.21834682544405137,6.331601909437268e-15,0.29806563856350593
local_z,real_amplitudes,10,1,linear,0,noisy,8.740648201398857e-10,0.002922609252376285,0.2892880542256894
local_z,real_amplitudes,10,1,linear,1,noiseless,0.3596627139939541,6.3815619455453994e-15,0.13657261564221979
local_z,real_amplitudes,10,1,linear,1,noisy,0.26286503861081606,0.0029226092523757003,0.11922942749551994
local_z,real_amplitudes,10,1,linear,2,noiseless,0.14065692245246147,6.3171690101171406e-15,0.19048869665698667
local_z,real_amplitudes,10,1,linear,2,noisy,8.740648201398857e-10,0.002922609252376063,0.13670357854907716
local_z,real_amplitudes,10,1,linear,3,noiseless,0.2435244508399863,6.313838341043265e-15,0.17385740632897614
local_z,real_amplitudes,10,1,linear,3,noisy,8.740648201398857e-10,0.0029226092523763664,0.1734628209788221
local_z,real_amplitudes,10,1,linear,4,noiseless,0.2558958012712013,6.3171690101171406e-15,0.24639880984533635
local_z,real_amplitudes,10,1,linear,4,noisy,8.740648201398857e-10,0.0029226092523760333,0.20997033210102123
local_z,real_amplitudes,10,1,linear,5,noiseless,0.09716592002621112,6.293854326600012e-15,0.23723300435138264
local_z,real_amplitudes,10,1,linear,5,noisy,8.740648201398857e-10,0.0029226092523759145,0.25395039234263667
local_z,real_amplitudes,10,1,linear,6,noiseless,0.12723505158613285,6.339373470609644e-15,0.12967027986018695
local_z,real_amplitudes,10,1,linear,6,noisy,8.740648201398857e-10,0.0029226092523760554,0.11225415931162316
local_z,real_amplitudes,10,1,linear,7,noiseless,0.2717351788828903,6.300515664747763e-15,0.0007512742297503072
local_z,real_amplitudes,10,1,linear,7,noisy,8.740648201398857e-10,0.002922609252376063,0.0008280011459303654
local_z,real_amplitudes,10,1,linear,8,noiseless,1.0454373625684652,6.3438143627081445e-15,0.012371840081011198
local_z,real_amplitudes,10,1,linear,8,noisy,0.26286503861081606,0.0029226092523759813,0.010042742174488892
local_z,real_amplitudes,10,1,linear,9,noiseless,0.8764863065117383,6.293854326600012e-15,0.09271969721247739
local_z,real_amplitudes,10,1,linear,9,noisy,0.5491174817686235,0.0029226092523761144,0.08895376274419146
