feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
cx_ry,real_amplitudes,10,1,full,0,noiseless,0.24628223869223198,0.6199570699412738,0.01408904321327412
cx_ry,real_amplitudes,10,1,full,0,noisy,inf,0.9999929107759358,1.651120981073637e-21
cx_ry,real_amplitudes,10,1,full,1,noiseless,0.943422382401399,0.6238697359635045,0.03800966474067092
cx_ry,real_amplitudes,10,1,full,1,noisy,inf,0.9999913839615867,2.85077736875808e-22
cx_ry,real_amplitudes,10,1,full,2,noiseless,0.6935542793853388,0.6304495164474228,0.03909476496557873
cx_ry,real_amplitudes,10,1,full,2,noisy,inf,0.99999161217725,2.087620978344627e-21
cx_ry,real_amplitudes,10,1,full,3,noiseless,0.12723505158613285,0.6190035628352432,0.20837025567925543
cx_ry,real_amplitudes,10,1,full,3,noisy,inf,0.9999920639076759,4.77082093330819e-21
cx_ry,real_amplitudes,10,1,full,4,noiseless,0.6316922903194195,0.6324606337218378,0.024406981960193672
cx_ry,real_amplitudes,10,1,full,4,noisy,inf,0.9999930034899402,4.094047501680828e-21
cx_ry,real_amplitudes,10,1,full,5,noiseless,0.09716592002621112,0.6206968898966906,0.2399731227885912
cx_ry,real_amplitudes,10,1,full,5,noisy,inf,0.9999917290494549,6.5182187710929825e-22
cx_ry,real_amplitudes,10,1,full,6,noiseless,0.23101676517887967,0.6332593979517928,0.04885768967735857
cx_ry,real_amplitudes,10,1,full,6,noisy,inf,0.9999917622178639,2.3086579755648646e-22
cx_ry,real_amplitudes,10,1,full,7,noiseless,0.707909583695061,0.637351099193673,0.1414549968910721
cx_ry,real_amplitudes,10,1,full,7,noisy,inf,0.9999919682924255,7.697519083221298e-22
cx_ry,real_amplitudes,10,1,full,8,noiseless,1.372899649405261,0.6380676295677844,0.09823838164426714
cx_ry,real_amplitudes,10,1,full,8,noisy,inf,0.9999922906127076,4.060478476652404e-22
cx_ry,real_amplitudes,10,1,full,9,noiseless,0.3132735562247702,0.6351203812232614,0.19781521518938588
cx_ry,real_amplitudes,10,1,full,9,noisy,inf,0.999992505260326,8.582898051273418e-21
