feature_map_family,ansatz_family,num_qubits,depth,topology,seed,noise_condition,expressibility_kl,meyer_wallach,gradient_variance
zz,real_amplitudes,10,1,full,0,noiseless,8.740648201398857e-10,0.9741779301772828,0.0006359503587249275
zz,real_amplitudes,10,1,full,0,noisy,inf,0.9999836371695323,5.434839989958207e-25
zz,real_amplitudes,10,1,full,1,noiseless,8.740648201398857e-10,0.9715419661375367,0.0006852676724682905
zz,real_amplitudes,10,1,full,1,noisy,inf,0.9999853644677202,1.6560774143894015e-24
zz,real_amplitudes,10,1,full,2,noiseless,8.740648201398857e-10,0.9733853496840985,0.0004192493946800921
zz,real_amplitudes,10,1,full,2,noisy,inf,0.9999848762657629,5.404382896227288e-25
zz,real_amplitudes,10,1,full,3,noiseless,8.740648201398857e-10,0.9727722098140374,0.0007038838432602828
zz,real_amplitudes,10,1,full,3,noisy,inf,0.9999835421574653,4.374101055539838e-24
zz,real_amplitudes,10,1,full,4,noiseless,8.740648201398857e-10,0.9654122506953907,0.0006715259678648009
zz,real_amplitudes,10,1,full,4,noisy,inf,0.9999848652360509,2.6563661994729293e-24
zz,real_amplitudes,10,1,full,5,noiseless,8.740648201398857e-10,0.970297928846352,0.000826913704751495
zz,real_amplitudes,10,1,full,5,noisy,inf,0.9999844965119687,5.767309620513394e-25
zz,real_amplitudes,10,1,full,6,noiseless,8.740648201398857e-10,0.9714931718961562,0.001229007300686034
zz,real_amplitudes,10,1,full,6,noisy,inf,0.9999860299135708,4.349981449707238e-24
zz,real_amplitudes,10,1,full,7,noiseless,8.740648201398857e-10,0.9692960261658117,0.0005193781869546425
zz,real_amplitudes,10,1,full,7,noisy,inf,0.999986273008948,7.092091677528305e-25
zz,real_amplitudes,10,1,full,8,noiseless,8.740648201398857e-10,0.966109941658081,0.0007089711160035697
zz,real_amplitudes,10,1,full,8,noisy,inf,0.9999850835146022,2.840042183041705e-24
zz,real_amplitudes,10,1,full,9,noiseless,8.740648201398857e-10,0.9649005776956906,0.0013702647364421268
zz,real_amplitudes,10,1,full,9,noisy,inf,0.9999823163283021,2.613073006896129e-24
